simulation,days,infected,uninfected
44412,0,1,19
44413,0,3,17
44414,0,3,17
44415,0,3,17
44416,0,2,18
44417,0,2,18
44418,0,1,19
44419,0,2,18
44420,0,4,16
44421,0,3,17
44422,0,3,17
44423,0,4,16
44424,0,2,18
44425,0,2,18
44426,0,2,18
44427,0,4,16
44428,0,3,17
44429,0,3,17
44430,0,3,17
44431,0,3,17
44432,0,3,17
44433,0,4,16
44434,0,4,16
44435,0,1,19
44436,0,2,18
44437,0,1,19
44438,0,3,17
44439,0,2,18
44440,0,2,18
44441,0,3,17
44442,0,5,15
44443,0,5,15
44444,0,2,18
44445,0,3,17
44446,0,3,17
44447,0,2,18
44448,0,3,17
44449,0,5,15
44450,0,3,17
44451,0,3,17
44452,0,3,17
44453,0,5,15
44454,0,3,17
44455,0,3,17
44456,0,3,17
44457,0,3,17
44458,74032,20,0
44459,0,2,18
44460,0,4,16
44461,0,1,19
44462,0,3,17
44463,0,2,18
44464,0,3,17
44465,0,4,16
44466,0,1,19
44467,0,1,19
44468,0,2,18
44469,0,2,18
44470,0,3,17
44471,0,5,15
44472,0,3,17
44473,0,5,15
44474,0,4,16
44475,0,4,16
44476,0,2,18
44477,1,7,13
44478,0,4,16
44479,0,4,16
44480,0,4,16
44481,0,3,17
44482,0,3,17
44483,0,1,19
44484,0,3,17
44485,0,2,18
44486,0,4,16
44487,0,2,18
44488,0,3,17
44489,0,2,18
44490,0,3,17
44491,0,4,16
44492,1,8,12
44493,0,3,17
44494,0,4,16
44495,0,1,19
44496,0,4,16
44497,0,3,17
44498,0,2,18
44499,0,5,15
44500,0,3,17
44501,0,3,17
44502,0,2,18
44503,0,2,18
44504,0,4,16
44505,0,3,17
44506,0,4,16
44507,0,3,17
44508,0,3,17
44509,0,5,15
44510,0,1,19
44511,0,1,19
44512,0,4,16
44513,0,2,18
44514,0,3,17
44515,0,4,16
44516,0,2,18
44517,0,1,19
44518,0,3,17
44519,0,5,15
44520,0,3,17
44521,0,3,17
44522,0,1,19
44523,0,1,19
44524,0,3,17
44525,0,5,15
44526,0,5,15
44527,0,5,15
44528,0,3,17
44529,0,3,17
44530,0,3,17
44531,0,2,18
44532,0,2,18
44533,1,8,12
44534,0,3,17
44535,0,5,15
44536,0,5,15
44537,2,12,8
44538,0,3,17
44539,0,4,16
44540,0,2,18
44541,1,9,11
44542,0,3,17
44543,0,4,16
44544,0,3,17
44545,1,7,13
44546,1,6,14
44547,0,1,19
44548,0,2,18
44549,0,1,19
44550,0,3,17
44551,2,13,7
44552,0,4,16
44553,0,3,17
44554,0,3,17
44555,0,5,15
44556,0,2,18
44557,0,1,19
44558,0,2,18
44559,0,4,16
44560,0,2,18
44561,0,3,17
44562,0,5,15
44563,0,5,15
44564,0,2,18
44565,0,1,19
44566,0,1,19
44567,0,4,16
44568,0,3,17
44569,0,3,17
44570,0,2,18
44571,0,4,16
44572,0,3,17
44573,0,3,17
44574,0,2,18
44575,0,3,17
44576,0,4,16
44577,0,4,16
44578,0,3,17
44579,0,2,18
44580,0,3,17
44581,0,3,17
44582,0,1,19
44583,0,2,18
44584,0,2,18
44585,0,4,16
44586,0,2,18
44587,0,2,18
44588,0,3,17
44589,0,2,18
44590,0,5,15
44591,0,3,17
44592,0,4,16
44593,0,4,16
44594,1,7,13
44595,0,4,16
44596,0,1,19
44597,0,3,17
44598,0,2,18
44599,0,4,16
44600,0,1,19
44601,0,1,19
44602,0,1,19
44603,0,5,15
44604,0,3,17
44605,0,4,16
44606,0,1,19
44607,0,2,18
44608,0,3,17
44609,0,4,16
44610,0,2,18
44611,0,2,18
44612,0,2,18
44613,0,2,18
44614,0,4,16
44615,0,3,17
44616,0,4,16
44617,0,4,16
44618,0,2,18
44619,0,3,17
44620,0,4,16
44621,0,4,16
44622,0,3,17
44623,0,2,18
44624,0,3,17
44625,0,3,17
44626,0,1,19
44627,0,2,18
44628,0,4,16
44629,0,4,16
44630,0,5,15
44631,0,2,18
44632,0,3,17
44633,1,9,11
44634,0,3,17
44635,0,1,19
44636,0,1,19
44637,0,1,19
44638,0,2,18
44639,0,2,18
44640,0,4,16
44641,0,2,18
44642,0,3,17
44643,0,2,18
44644,0,3,17
44645,0,4,16
44646,0,5,15
44647,0,2,18
44648,0,5,15
44649,0,2,18
44650,0,3,17
44651,0,4,16
44652,0,3,17
44653,0,5,15
44654,0,2,18
44655,0,2,18
44656,0,3,17
44657,0,2,18
44658,0,2,18
44659,0,4,16
44660,0,2,18
44661,0,3,17
44662,0,3,17
44663,0,3,17
44664,0,4,16
44665,0,3,17
44666,0,3,17
44667,0,2,18
44668,0,3,17
44669,0,2,18
44670,0,3,17
44671,0,4,16
44672,0,1,19
44673,0,3,17
44674,0,1,19
44675,1,6,14
44676,0,5,15
44677,0,3,17
44678,0,3,17
44679,0,4,16
44680,0,2,18
44681,0,2,18
44682,0,2,18
44683,0,3,17
44684,0,4,16
44685,0,3,17
44686,0,2,18
44687,0,4,16
44688,0,2,18
44689,0,3,17
44690,0,2,18
44691,0,3,17
44692,1,9,11
44693,1,6,14
44694,0,3,17
44695,0,3,17
44696,0,2,18
44697,0,2,18
44698,0,2,18
44699,0,3,17
44700,0,2,18
44701,0,2,18
44702,0,3,17
44703,0,3,17
44704,0,4,16
44705,0,4,16
44706,0,3,17
44707,0,5,15
44708,0,1,19
44709,0,2,18
44710,0,2,18
44711,0,2,18
44712,0,3,17
44713,0,4,16
44714,0,4,16
44715,0,3,17
44716,0,2,18
44717,0,1,19
44718,1,7,13
44719,0,2,18
44720,0,3,17
44721,0,3,17
44722,0,2,18
44723,0,5,15
44724,0,5,15
44725,0,3,17
44726,0,2,18
44727,0,2,18
44728,0,2,18
44729,0,1,19
44730,0,1,19
44731,0,3,17
44732,0,2,18
44733,1,6,14
44734,0,4,16
44735,0,5,15
44736,0,3,17
44737,0,2,18
44738,0,3,17
44739,0,2,18
44740,0,3,17
44741,0,2,18
44742,0,1,19
44743,0,2,18
44744,0,3,17
44745,0,2,18
44746,0,4,16
44747,0,4,16
44748,0,3,17
44749,0,1,19
44750,0,4,16
44751,0,4,16
44752,0,2,18
44753,0,2,18
44754,0,4,16
44755,0,2,18
44756,0,5,15
44757,0,3,17
44758,0,2,18
44759,0,3,17
44760,0,2,18
44761,0,4,16
44762,0,3,17
44763,0,2,18
44764,0,4,16
44765,0,2,18
44766,0,2,18
44767,0,3,17
44768,0,4,16
44769,0,5,15
44770,0,2,18
44771,0,2,18
44772,0,3,17
44773,0,1,19
44774,0,2,18
44775,0,3,17
44776,0,1,19
44777,0,4,16
44778,0,1,19
44779,0,1,19
44780,0,3,17
44781,0,3,17
44782,0,3,17
44783,0,2,18
44784,0,2,18
44785,0,3,17
44786,0,4,16
44787,0,4,16
44788,0,5,15
44789,0,1,19
44790,0,2,18
44791,0,4,16
44792,0,2,18
44793,0,3,17
44794,0,4,16
44795,0,1,19
44796,0,2,18
44797,0,2,18
44798,0,3,17
44799,0,2,18
44800,0,4,16
44801,0,5,15
44802,0,5,15
44803,0,2,18
44804,0,3,17
44805,0,3,17
44806,1,8,12
44807,0,4,16
44808,0,2,18
44809,0,3,17
44810,0,3,17
44811,0,3,17
44812,0,4,16
44813,0,3,17
44814,0,1,19
44815,0,4,16
44816,0,2,18
44817,0,1,19
44818,0,1,19
44819,0,1,19
44820,0,3,17
44821,0,3,17
44822,0,3,17
44823,0,5,15
44824,0,4,16
44825,0,1,19
44826,0,2,18
44827,0,3,17
44828,0,4,16
44829,0,4,16
44830,0,5,15
44831,0,4,16
44832,0,3,17
44833,0,2,18
44834,0,3,17
44835,0,3,17
44836,0,3,17
44837,0,2,18
44838,0,4,16
44839,0,4,16
44840,0,2,18
44841,1,7,13
44842,0,3,17
44843,0,3,17
44844,0,3,17
44845,0,5,15
44846,1,9,11
44847,0,3,17
44848,0,3,17
44849,2,11,9
44850,0,5,15
44851,0,3,17
44852,1,6,14
44853,0,2,18
44854,0,2,18
44855,0,4,16
44856,0,3,17
44857,0,3,17
44858,0,2,18
44859,0,2,18
44860,0,3,17
44861,0,1,19
44862,0,5,15
44863,0,5,15
44864,0,2,18
44865,0,1,19
44866,0,5,15
44867,0,1,19
44868,0,2,18
44869,0,2,18
44870,0,2,18
44871,0,3,17
44872,0,3,17
44873,0,2,18
44874,0,3,17
44875,0,1,19
44876,0,4,16
44877,1,8,12
44878,0,4,16
44879,0,2,18
44880,0,1,19
44881,0,2,18
44882,0,2,18
44883,0,5,15
44884,0,1,19
44885,0,3,17
44886,0,4,16
44887,0,1,19
44888,0,3,17
44889,0,2,18
44890,0,3,17
44891,0,3,17
44892,0,4,16
44893,0,3,17
44894,0,3,17
44895,0,2,18
44896,0,4,16
44897,0,4,16
44898,0,3,17
44899,0,3,17
44900,0,1,19
44901,0,5,15
44902,0,3,17
44903,0,2,18
44904,0,4,16
44905,0,5,15
44906,0,2,18
44907,0,4,16
44908,0,1,19
44909,0,1,19
44910,0,2,18
44911,0,4,16
44912,0,2,18
44913,0,3,17
44914,0,5,15
44915,0,3,17
44916,0,4,16
44917,0,2,18
44918,0,2,18
44919,0,2,18
44920,0,3,17
44921,0,3,17
44922,0,1,19
44923,0,5,15
44924,0,3,17
44925,0,5,15
44926,0,5,15
44927,0,3,17
44928,0,3,17
44929,0,2,18
44930,0,1,19
44931,0,2,18
44932,0,3,17
44933,0,3,17
44934,0,4,16
44935,0,5,15
44936,0,3,17
44937,0,2,18
44938,0,4,16
44939,0,2,18
44940,0,5,15
44941,0,1,19
44942,0,3,17
44943,0,1,19
44944,0,3,17
44945,0,1,19
44946,0,3,17
44947,0,2,18
44948,0,2,18
44949,0,4,16
44950,0,4,16
44951,0,3,17
44952,0,5,15
44953,0,4,16
44954,0,3,17
44955,0,2,18
44956,0,4,16
44957,0,2,18
44958,0,3,17
44959,0,2,18
44960,0,3,17
44961,0,2,18
44962,0,4,16
44963,0,5,15
44964,0,4,16
44965,0,2,18
44966,0,1,19
44967,0,2,18
44968,0,2,18
44969,0,4,16
44970,0,2,18
44971,0,1,19
44972,0,2,18
44973,0,2,18
44974,0,5,15
44975,0,1,19
44976,0,3,17
44977,0,3,17
44978,0,3,17
44979,0,2,18
44980,0,2,18
44981,0,5,15
44982,0,3,17
44983,0,3,17
44984,0,4,16
44985,0,1,19
44986,0,4,16
44987,0,2,18
44988,0,2,18
44989,2,13,7
44990,0,2,18
44991,0,3,17
44992,0,3,17
44993,0,5,15
44994,0,2,18
44995,0,3,17
44996,0,1,19
44997,0,2,18
44998,0,4,16
44999,0,1,19
45000,0,2,18
45001,0,3,17
45002,0,1,19
45003,0,3,17
45004,0,1,19
45005,0,1,19
45006,0,1,19
45007,0,2,18
45008,0,1,19
45009,0,3,17
45010,0,3,17
45011,0,5,15
45012,0,4,16
45013,0,3,17
45014,0,3,17
45015,0,2,18
45016,0,4,16
45017,0,4,16
45018,0,1,19
45019,0,3,17
45020,0,2,18
45021,0,3,17
45022,0,3,17
45023,0,2,18
45024,1,9,11
45025,0,3,17
45026,0,3,17
45027,0,2,18
45028,0,3,17
45029,0,2,18
45030,0,2,18
45031,0,2,18
45032,0,3,17
45033,0,2,18
45034,0,4,16
45035,0,2,18
45036,1,8,12
45037,0,1,19
45038,0,3,17
45039,0,3,17
45040,0,4,16
45041,0,1,19
45042,0,1,19
45043,0,3,17
45044,0,2,18
45045,0,5,15
45046,0,2,18
45047,0,1,19
45048,0,4,16
45049,0,3,17
45050,0,3,17
45051,0,2,18
45052,0,3,17
45053,0,3,17
45054,0,1,19
45055,0,3,17
45056,0,2,18
45057,1,7,13
45058,0,3,17
45059,0,3,17
45060,0,2,18
45061,1,7,13
45062,0,3,17
45063,0,2,18
45064,0,1,19
45065,0,2,18
45066,0,4,16
45067,0,3,17
45068,1,9,11
45069,0,1,19
45070,0,2,18
45071,0,3,17
45072,0,1,19
45073,0,1,19
45074,0,4,16
45075,0,3,17
45076,0,3,17
45077,0,2,18
45078,0,3,17
45079,0,4,16
45080,0,1,19
45081,0,2,18
45082,0,4,16
45083,0,2,18
45084,0,1,19
45085,2,10,10
45086,0,4,16
45087,0,5,15
45088,0,2,18
45089,0,2,18
45090,0,3,17
45091,0,3,17
45092,0,3,17
45093,0,4,16
45094,0,4,16
45095,0,3,17
45096,0,5,15
45097,0,1,19
45098,0,2,18
45099,0,2,18
45100,0,4,16
45101,0,3,17
45102,0,5,15
45103,0,3,17
45104,0,3,17
45105,0,1,19
45106,0,3,17
45107,0,3,17
45108,0,2,18
45109,0,2,18
45110,0,3,17
45111,0,3,17
45112,0,3,17
45113,0,2,18
45114,0,2,18
45115,0,4,16
45116,0,2,18
45117,0,5,15
45118,0,5,15
45119,0,3,17
45120,0,5,15
45121,0,2,18
45122,0,4,16
45123,0,4,16
45124,0,3,17
45125,0,2,18
45126,0,2,18
45127,0,3,17
45128,0,3,17
45129,0,2,18
45130,0,3,17
45131,0,2,18
45132,0,2,18
45133,0,1,19
45134,0,1,19
45135,0,2,18
45136,0,2,18
45137,0,1,19
45138,0,4,16
45139,0,4,16
45140,0,2,18
45141,0,2,18
45142,0,3,17
45143,0,2,18
45144,0,4,16
45145,0,3,17
45146,0,2,18
45147,0,1,19
45148,0,5,15
45149,0,2,18
45150,0,2,18
45151,0,5,15
45152,0,2,18
45153,0,3,17
45154,0,3,17
45155,0,3,17
45156,0,4,16
45157,0,2,18
45158,0,1,19
45159,0,3,17
45160,0,3,17
45161,0,1,19
45162,0,2,18
45163,0,3,17
45164,0,4,16
45165,0,2,18
45166,0,3,17
45167,0,3,17
45168,0,1,19
45169,0,3,17
45170,0,4,16
45171,0,3,17
45172,0,2,18
45173,0,4,16
45174,0,4,16
45175,0,5,15
45176,0,4,16
45177,0,2,18
45178,0,3,17
45179,0,2,18
45180,0,3,17
45181,0,5,15
45182,0,5,15
45183,0,4,16
45184,0,3,17
45185,0,2,18
45186,0,4,16
45187,0,3,17
45188,0,1,19
45189,0,3,17
45190,0,1,19
45191,0,4,16
45192,0,2,18
45193,0,2,18
45194,0,2,18
45195,0,1,19
45196,0,1,19
45197,0,3,17
45198,0,5,15
45199,0,3,17
45200,0,5,15
45201,0,4,16
45202,0,4,16
45203,0,4,16
45204,0,1,19
45205,0,4,16
45206,0,2,18
45207,0,4,16
45208,2,11,9
45209,0,1,19
45210,0,4,16
45211,0,2,18
45212,0,1,19
45213,0,5,15
45214,0,1,19
45215,0,3,17
45216,0,1,19
45217,0,5,15
45218,0,3,17
45219,0,2,18
45220,0,2,18
45221,0,3,17
45222,0,3,17
45223,0,3,17
45224,0,4,16
45225,0,2,18
45226,0,5,15
45227,0,2,18
45228,0,3,17
45229,0,3,17
45230,0,3,17
45231,0,2,18
45232,0,3,17
45233,0,2,18
45234,1,9,11
45235,0,4,16
45236,0,3,17
45237,0,2,18
45238,0,2,18
45239,0,1,19
45240,0,3,17
45241,0,2,18
45242,0,3,17
45243,0,2,18
45244,0,2,18
45245,0,2,18
45246,0,2,18
45247,0,5,15
45248,0,2,18
45249,0,2,18
45250,0,2,18
45251,0,3,17
45252,0,2,18
45253,0,4,16
45254,0,2,18
45255,0,3,17
45256,0,1,19
45257,0,2,18
45258,0,3,17
45259,0,1,19
45260,0,3,17
45261,0,4,16
45262,0,3,17
45263,0,3,17
45264,0,4,16
45265,0,4,16
45266,0,2,18
45267,0,1,19
45268,0,2,18
45269,0,2,18
45270,0,3,17
45271,0,3,17
45272,0,2,18
45273,0,1,19
45274,0,4,16
45275,0,3,17
45276,0,2,18
45277,0,2,18
45278,0,4,16
45279,0,3,17
45280,0,1,19
45281,0,1,19
45282,0,2,18
45283,0,3,17
45284,0,2,18
45285,0,3,17
45286,0,4,16
45287,0,2,18
45288,1,8,12
45289,0,4,16
45290,0,4,16
45291,0,2,18
45292,0,4,16
45293,0,4,16
45294,0,3,17
45295,0,2,18
45296,0,2,18
45297,0,2,18
45298,0,3,17
45299,2,11,9
45300,0,4,16
45301,0,4,16
45302,0,4,16
45303,0,2,18
45304,0,3,17
45305,0,4,16
45306,0,3,17
45307,0,2,18
45308,0,1,19
45309,0,4,16
45310,0,4,16
45311,0,2,18
45312,0,3,17
45313,0,3,17
45314,0,4,16
45315,0,1,19
45316,0,5,15
45317,0,5,15
45318,0,2,18
45319,0,2,18
45320,0,2,18
45321,0,2,18
45322,0,4,16
45323,0,3,17
45324,0,4,16
45325,0,2,18
45326,0,4,16
45327,0,2,18
45328,0,5,15
45329,0,2,18
45330,0,2,18
45331,0,2,18
45332,0,5,15
45333,0,4,16
45334,0,3,17
45335,0,3,17
45336,0,1,19
45337,0,4,16
45338,0,2,18
45339,0,4,16
45340,0,5,15
45341,1,8,12
45342,0,5,15
45343,0,4,16
45344,0,1,19
45345,0,3,17
45346,0,2,18
45347,0,3,17
45348,0,4,16
45349,0,3,17
45350,0,3,17
45351,0,5,15
45352,0,3,17
45353,0,2,18
45354,0,5,15
45355,0,2,18
45356,0,2,18
45357,0,3,17
45358,1,9,11
45359,0,2,18
45360,0,1,19
45361,0,4,16
45362,0,4,16
45363,0,3,17
45364,0,2,18
45365,0,2,18
45366,0,2,18
45367,0,3,17
45368,0,5,15
45369,0,4,16
45370,0,3,17
45371,0,4,16
45372,0,3,17
45373,0,3,17
45374,0,2,18
45375,0,1,19
45376,0,4,16
45377,0,2,18
45378,0,2,18
45379,0,3,17
45380,0,2,18
45381,0,4,16
45382,0,2,18
45383,0,3,17
45384,0,1,19
45385,0,2,18
45386,0,1,19
45387,0,5,15
45388,0,2,18
45389,0,1,19
45390,0,3,17
45391,0,3,17
45392,0,2,18
45393,0,5,15
45394,0,2,18
45395,0,3,17
45396,0,2,18
45397,0,1,19
45398,0,2,18
45399,0,5,15
45400,0,2,18
45401,0,2,18
45402,0,2,18
45403,0,2,18
45404,0,1,19
45405,0,5,15
45406,0,3,17
45407,0,3,17
45408,0,2,18
45409,0,3,17
45410,0,5,15
45411,0,3,17
45412,0,5,15
45413,0,2,18
45414,0,4,16
45415,0,4,16
45416,0,2,18
45417,0,1,19
45418,0,1,19
45419,0,3,17
45420,0,4,16
45421,0,1,19
45422,0,4,16
45423,0,3,17
45424,4732,20,0
45425,0,3,17
45426,1,8,12
45427,0,4,16
45428,0,3,17
45429,0,3,17
45430,0,4,16
45431,0,4,16
45432,0,2,18
45433,0,2,18
45434,0,2,18
45435,0,2,18
45436,0,3,17
45437,0,1,19
45438,0,3,17
45439,0,3,17
45440,0,4,16
45441,0,4,16
45442,0,5,15
45443,0,1,19
45444,0,5,15
45445,0,3,17
45446,0,1,19
45447,0,3,17
45448,0,2,18
45449,0,3,17
45450,0,5,15
45451,0,3,17
45452,0,4,16
45453,0,2,18
45454,0,4,16
45455,0,4,16
45456,0,1,19
45457,0,3,17
45458,0,3,17
45459,0,2,18
45460,0,2,18
45461,0,3,17
45462,0,3,17
45463,0,3,17
45464,0,1,19
45465,0,2,18
45466,0,2,18
45467,0,3,17
45468,0,4,16
45469,0,2,18
45470,0,2,18
45471,0,3,17
45472,0,5,15
45473,0,2,18
45474,0,3,17
45475,0,4,16
45476,0,4,16
45477,0,2,18
45478,0,4,16
45479,0,4,16
45480,0,3,17
45481,0,1,19
45482,0,2,18
45483,0,2,18
45484,0,2,18
45485,0,1,19
45486,0,3,17
45487,0,4,16
45488,0,3,17
45489,0,2,18
45490,0,1,19
45491,0,2,18
45492,0,2,18
45493,0,1,19
45494,0,3,17
45495,0,4,16
45496,0,2,18
45497,0,3,17
45498,0,2,18
45499,0,2,18
45500,0,4,16
45501,0,2,18
45502,0,4,16
45503,0,3,17
45504,0,4,16
45505,0,3,17
45506,0,3,17
45507,0,3,17
45508,0,2,18
45509,0,4,16
45510,0,4,16
45511,0,4,16
45512,0,5,15
45513,0,2,18
45514,0,3,17
45515,0,2,18
45516,0,1,19
45517,0,2,18
45518,0,2,18
45519,0,4,16
45520,0,2,18
45521,0,1,19
45522,0,2,18
45523,0,5,15
45524,0,1,19
45525,0,3,17
45526,0,4,16
45527,0,1,19
45528,0,2,18
45529,0,3,17
45530,0,1,19
45531,0,1,19
45532,0,2,18
45533,1,7,13
45534,0,1,19
45535,0,3,17
45536,0,3,17
45537,0,1,19
45538,0,4,16
45539,0,2,18
45540,0,4,16
45541,0,3,17
45542,0,2,18
45543,0,2,18
45544,4,16,4
45545,0,4,16
45546,0,1,19
45547,0,3,17
45548,0,2,18
45549,0,5,15
45550,0,2,18
45551,0,3,17
45552,0,2,18
45553,0,4,16
45554,0,1,19
45555,0,3,17
45556,0,2,18
45557,0,5,15
45558,0,3,17
45559,0,3,17
45560,0,3,17
45561,0,4,16
45562,0,4,16
45563,0,4,16
45564,0,4,16
45565,0,2,18
45566,0,2,18
45567,0,2,18
45568,0,3,17
45569,0,3,17
45570,0,2,18
45571,0,3,17
45572,0,4,16
45573,0,3,17
45574,0,1,19
45575,0,3,17
45576,0,1,19
45577,0,3,17
45578,0,3,17
45579,0,3,17
45580,0,3,17
45581,0,3,17
45582,0,2,18
45583,0,2,18
45584,0,3,17
45585,0,1,19
45586,1,8,12
45587,0,3,17
45588,0,4,16
45589,0,1,19
45590,1,7,13
45591,0,4,16
45592,0,3,17
45593,0,1,19
45594,0,3,17
45595,0,3,17
45596,0,3,17
45597,0,4,16
45598,0,2,18
45599,0,3,17
45600,0,3,17
45601,0,4,16
45602,0,4,16
45603,0,2,18
45604,0,5,15
45605,0,2,18
45606,0,5,15
45607,0,4,16
45608,0,2,18
45609,0,3,17
45610,0,3,17
45611,0,2,18
45612,0,3,17
45613,0,2,18
45614,0,2,18
45615,0,2,18
45616,0,5,15
45617,0,1,19
45618,0,5,15
45619,0,1,19
45620,0,4,16
45621,0,1,19
45622,0,4,16
45623,0,2,18
45624,0,2,18
45625,0,3,17
45626,1,6,14
45627,0,3,17
45628,0,2,18
45629,0,3,17
45630,0,2,18
45631,0,5,15
45632,0,4,16
45633,0,2,18
45634,0,4,16
45635,0,1,19
45636,0,2,18
45637,0,3,17
45638,0,3,17
45639,0,2,18
45640,0,5,15
45641,0,4,16
45642,0,2,18
45643,0,3,17
45644,0,3,17
45645,0,2,18
45646,0,2,18
45647,0,2,18
45648,0,5,15
45649,0,2,18
45650,0,2,18
45651,0,3,17
45652,0,2,18
45653,0,2,18
45654,0,4,16
45655,0,2,18
45656,0,3,17
45657,0,2,18
45658,0,5,15
45659,0,4,16
45660,1,7,13
45661,1,7,13
45662,0,2,18
45663,0,1,19
45664,0,2,18
45665,0,2,18
45666,0,4,16
45667,0,1,19
45668,0,4,16
45669,0,5,15
45670,274243,20,0
45671,0,4,16
45672,0,5,15
45673,0,3,17
45674,0,3,17
45675,0,3,17
45676,0,1,19
45677,0,4,16
45678,0,3,17
45679,0,3,17
45680,0,2,18
45681,0,3,17
45682,0,4,16
45683,0,3,17
45684,0,1,19
45685,1,8,12
45686,0,5,15
45687,0,1,19
45688,0,4,16
45689,0,1,19
45690,0,4,16
45691,0,2,18
45692,0,4,16
45693,0,4,16
45694,0,1,19
45695,0,3,17
45696,0,4,16
45697,0,1,19
45698,0,2,18
45699,0,5,15
45700,0,3,17
45701,0,3,17
45702,0,2,18
45703,0,2,18
45704,0,1,19
45705,0,2,18
45706,0,2,18
45707,0,3,17
45708,0,3,17
45709,0,2,18
45710,0,3,17
45711,0,4,16
45712,0,3,17
45713,0,5,15
45714,0,5,15
45715,0,3,17
45716,0,1,19
45717,0,4,16
45718,0,5,15
45719,0,2,18
45720,0,2,18
45721,0,5,15
45722,0,2,18
45723,0,4,16
45724,0,4,16
45725,0,1,19
45726,0,4,16
45727,0,1,19
45728,0,2,18
45729,0,3,17
45730,0,3,17
45731,0,3,17
45732,0,2,18
45733,0,4,16
45734,0,5,15
45735,0,2,18
45736,0,2,18
45737,0,1,19
45738,0,2,18
45739,0,3,17
45740,0,4,16
45741,0,3,17
45742,0,2,18
45743,0,3,17
45744,0,1,19
45745,0,1,19
45746,0,2,18
45747,0,2,18
45748,0,4,16
45749,0,3,17
45750,0,2,18
45751,0,2,18
45752,1,6,14
45753,0,2,18
45754,0,2,18
45755,0,3,17
45756,0,3,17
45757,0,5,15
45758,0,5,15
45759,0,1,19
45760,0,2,18
45761,0,5,15
45762,0,3,17
45763,1,6,14
45764,0,4,16
45765,0,4,16
45766,0,2,18
45767,0,2,18
45768,0,1,19
45769,0,4,16
45770,0,3,17
45771,0,3,17
45772,0,2,18
45773,0,2,18
45774,0,3,17
45775,0,3,17
45776,0,5,15
45777,0,3,17
45778,1,9,11
45779,0,4,16
45780,0,2,18
45781,0,3,17
45782,0,2,18
45783,0,4,16
45784,0,4,16
45785,0,4,16
45786,0,4,16
45787,0,4,16
45788,0,3,17
45789,0,1,19
45790,0,4,16
45791,0,3,17
45792,0,3,17
45793,0,1,19
45794,0,3,17
45795,1,9,11
45796,0,2,18
45797,0,1,19
45798,0,4,16
45799,0,5,15
45800,0,5,15
45801,0,5,15
45802,0,3,17
45803,0,1,19
45804,0,3,17
45805,0,4,16
45806,0,1,19
45807,0,2,18
45808,0,4,16
45809,0,4,16
45810,0,4,16
45811,0,4,16
45812,0,3,17
45813,0,2,18
45814,0,5,15
45815,0,3,17
45816,0,2,18
45817,0,4,16
45818,0,3,17
45819,0,5,15
45820,0,4,16
45821,0,3,17
45822,0,2,18
45823,0,3,17
45824,0,2,18
45825,0,5,15
45826,0,4,16
45827,0,2,18
45828,0,3,17
45829,0,4,16
45830,0,3,17
45831,0,4,16
45832,0,2,18
45833,0,4,16
45834,0,3,17
45835,0,3,17
45836,0,2,18
45837,0,3,17
45838,0,3,17
45839,0,2,18
45840,0,4,16
45841,1,9,11
45842,0,2,18
45843,0,3,17
45844,0,2,18
45845,0,3,17
45846,0,2,18
45847,0,4,16
45848,0,3,17
45849,0,1,19
45850,0,4,16
45851,0,2,18
45852,0,3,17
45853,0,3,17
45854,0,3,17
45855,0,4,16
45856,0,4,16
45857,0,1,19
45858,0,2,18
45859,0,4,16
45860,0,2,18
45861,1,7,13
45862,0,5,15
45863,0,3,17
45864,0,2,18
45865,0,4,16
45866,1,6,14
45867,0,2,18
45868,0,2,18
45869,0,3,17
45870,0,4,16
45871,0,4,16
45872,0,1,19
45873,0,2,18
45874,0,1,19
45875,0,1,19
45876,0,5,15
45877,0,5,15
45878,0,2,18
45879,0,4,16
45880,0,1,19
45881,0,3,17
45882,0,3,17
45883,0,4,16
45884,0,3,17
45885,0,3,17
45886,0,4,16
45887,0,3,17
45888,0,2,18
45889,0,4,16
45890,0,4,16
45891,0,2,18
45892,0,2,18
45893,0,1,19
45894,0,4,16
45895,0,5,15
45896,0,2,18
45897,0,3,17
45898,0,2,18
45899,0,3,17
45900,0,2,18
45901,0,3,17
45902,0,4,16
45903,0,2,18
45904,0,2,18
45905,0,5,15
45906,0,2,18
45907,0,4,16
45908,1,9,11
45909,0,1,19
45910,0,4,16
45911,0,4,16
45912,0,2,18
45913,0,5,15
45914,0,2,18
45915,0,1,19
45916,0,2,18
45917,0,2,18
45918,0,4,16
45919,0,2,18
45920,0,3,17
45921,0,2,18
45922,0,4,16
45923,0,3,17
45924,0,1,19
45925,0,3,17
45926,0,1,19
45927,0,1,19
45928,0,2,18
45929,0,4,16
45930,0,2,18
45931,0,4,16
45932,0,4,16
45933,0,4,16
45934,0,2,18
45935,0,2,18
45936,0,1,19
45937,0,3,17
45938,0,1,19
45939,0,2,18
45940,0,2,18
45941,0,2,18
45942,0,3,17
45943,0,2,18
45944,0,1,19
45945,0,4,16
45946,0,2,18
45947,0,1,19
45948,0,2,18
45949,0,3,17
45950,0,4,16
45951,0,3,17
45952,0,1,19
45953,0,4,16
45954,0,4,16
45955,0,5,15
45956,0,2,18
45957,0,2,18
45958,0,3,17
45959,0,2,18
45960,0,4,16
45961,0,3,17
45962,0,4,16
45963,0,2,18
45964,0,4,16
