simulation,days,infected,uninfected
3216,0,2,18
3217,0,4,16
3218,0,2,18
3219,0,4,16
3220,0,2,18
3221,0,5,15
3222,0,1,19
3223,0,4,16
3224,0,4,16
3225,0,3,17
3226,0,5,15
3227,0,3,17
3228,0,3,17
3229,0,2,18
3230,0,2,18
3231,0,3,17
3232,0,1,19
3233,1,7,13
3234,0,4,16
3235,0,2,18
3236,0,4,16
3237,0,1,19
3238,0,3,17
3239,0,1,19
3240,0,2,18
3241,0,5,15
3242,0,3,17
3243,2,11,9
3244,0,3,17
3245,0,3,17
3246,0,2,18
3247,0,3,17
3248,0,2,18
3249,0,4,16
3250,0,2,18
3251,0,3,17
3252,0,3,17
3253,0,2,18
3254,0,1,19
3255,0,3,17
3256,0,2,18
3257,0,2,18
3258,0,3,17
3259,0,3,17
3260,0,4,16
3261,0,3,17
3262,0,2,18
3263,0,3,17
3264,0,4,16
3265,0,2,18
3266,0,3,17
3267,0,1,19
3268,0,5,15
3269,0,4,16
3270,0,3,17
3271,0,2,18
3272,0,3,17
3273,0,1,19
3274,0,3,17
3275,0,2,18
3276,0,2,18
3277,0,2,18
3278,1,7,13
3279,0,2,18
3280,0,4,16
3281,0,2,18
3282,0,1,19
3283,0,3,17
3284,0,3,17
3285,0,4,16
3286,0,4,16
3287,0,4,16
3288,0,3,17
3289,0,1,19
3290,0,3,17
3291,0,4,16
3292,0,5,15
3293,0,5,15
3294,0,2,18
3295,0,2,18
3296,0,3,17
3297,0,3,17
3298,0,4,16
3299,0,3,17
3300,0,3,17
3301,0,3,17
3302,1,6,14
3303,0,3,17
3304,0,3,17
3305,0,2,18
3306,1,8,12
3307,0,1,19
3308,0,4,16
3309,0,3,17
3310,0,1,19
3311,0,4,16
3312,0,2,18
3313,0,1,19
3314,0,3,17
3315,0,3,17
3316,0,2,18
3317,1,6,14
3318,0,4,16
3319,0,3,17
3320,0,1,19
3321,0,2,18
3322,0,2,18
3323,0,3,17
3324,0,4,16
3325,0,4,16
3326,0,4,16
3327,0,2,18
3328,0,2,18
3329,0,3,17
3330,0,3,17
3331,0,4,16
3332,0,2,18
3333,0,4,16
3334,0,4,16
3335,0,1,19
3336,0,2,18
3337,0,4,16
3338,0,3,17
3339,0,2,18
3340,0,1,19
3341,1,9,11
3342,0,1,19
3343,0,4,16
3344,0,4,16
3345,0,4,16
3346,0,3,17
3347,0,2,18
3348,0,2,18
3349,0,3,17
3350,0,2,18
3351,0,1,19
3352,0,4,16
3353,0,3,17
3354,0,2,18
3355,0,3,17
3356,0,1,19
3357,0,2,18
3358,0,3,17
3359,0,3,17
3360,0,1,19
3361,0,4,16
3362,0,5,15
3363,0,1,19
3364,0,4,16
3365,0,2,18
3366,0,2,18
3367,0,2,18
3368,0,3,17
3369,0,2,18
3370,0,2,18
3371,0,4,16
3372,0,3,17
3373,0,4,16
3374,0,2,18
3375,0,4,16
3376,0,3,17
3377,0,4,16
3378,0,2,18
3379,0,2,18
3380,0,4,16
3381,0,4,16
3382,0,3,17
3383,0,3,17
3384,0,5,15
3385,0,4,16
3386,0,2,18
3387,1,6,14
3388,0,4,16
3389,0,3,17
3390,0,3,17
3391,0,5,15
3392,0,2,18
3393,0,4,16
3394,0,3,17
3395,0,1,19
3396,0,2,18
3397,0,3,17
3398,0,1,19
3399,0,3,17
3400,0,2,18
3401,0,2,18
3402,0,2,18
3403,0,3,17
3404,0,2,18
3405,0,1,19
3406,0,4,16
3407,0,3,17
3408,0,2,18
3409,0,2,18
3410,0,3,17
3411,0,1,19
3412,0,4,16
3413,0,2,18
3414,0,2,18
3415,0,3,17
3416,0,2,18
3417,0,1,19
3418,0,3,17
3419,0,4,16
3420,0,3,17
3421,0,1,19
3422,0,4,16
3423,0,2,18
3424,0,4,16
3425,0,3,17
3426,0,3,17
3427,0,5,15
3428,0,1,19
3429,0,3,17
3430,0,5,15
3431,0,4,16
3432,0,3,17
3433,0,3,17
3434,0,5,15
3435,0,3,17
3436,0,1,19
3437,0,4,16
3438,0,4,16
3439,0,3,17
3440,0,3,17
3441,0,1,19
3442,0,2,18
3443,1,6,14
3444,0,3,17
3445,0,3,17
3446,0,4,16
3447,0,3,17
3448,0,3,17
3449,0,3,17
3450,0,2,18
3451,0,4,16
3452,0,3,17
3453,0,2,18
3454,0,4,16
3455,0,5,15
3456,0,1,19
3457,0,4,16
3458,0,2,18
3459,0,2,18
3460,0,5,15
3461,0,2,18
3462,0,1,19
3463,0,3,17
3464,0,1,19
3465,0,2,18
3466,0,2,18
3467,0,2,18
3468,0,2,18
3469,0,3,17
3470,0,3,17
3471,0,2,18
3472,0,3,17
3473,0,2,18
3474,0,2,18
3475,0,5,15
3476,0,2,18
3477,0,1,19
3478,0,3,17
3479,0,3,17
3480,0,2,18
3481,2,9,11
3482,0,3,17
3483,0,2,18
3484,1,8,12
3485,0,4,16
3486,1,7,13
3487,0,3,17
3488,0,2,18
3489,0,4,16
3490,0,2,18
3491,0,1,19
3492,0,2,18
3493,0,1,19
3494,0,2,18
3495,0,4,16
3496,0,4,16
3497,0,3,17
3498,1,9,11
3499,0,2,18
3500,0,2,18
3501,0,5,15
3502,0,2,18
3503,0,1,19
3504,0,1,19
3505,0,3,17
3506,0,4,16
3507,0,4,16
3508,0,5,15
3509,0,3,17
3510,0,3,17
3511,0,2,18
3512,0,3,17
3513,0,1,19
3514,0,4,16
3515,0,2,18
3516,0,2,18
3517,0,4,16
3518,0,3,17
3519,0,1,19
3520,0,2,18
3521,0,4,16
3522,0,4,16
3523,0,5,15
3524,0,2,18
3525,0,4,16
3526,0,5,15
3527,0,2,18
3528,0,4,16
3529,0,3,17
3530,0,3,17
3531,0,3,17
3532,0,2,18
3533,0,2,18
3534,0,1,19
3535,0,1,19
3536,0,1,19
3537,0,3,17
3538,0,4,16
3539,0,3,17
3540,0,2,18
3541,0,1,19
3542,0,3,17
3543,0,2,18
3544,0,4,16
3545,0,4,16
3546,0,4,16
3547,0,1,19
3548,0,2,18
3549,0,2,18
3550,0,2,18
3551,0,3,17
3552,0,3,17
3553,0,5,15
3554,0,4,16
3555,0,4,16
3556,0,3,17
3557,0,4,16
3558,0,2,18
3559,0,1,19
3560,0,4,16
3561,0,3,17
3562,0,3,17
3563,0,2,18
3564,1,7,13
3565,0,2,18
3566,0,4,16
3567,0,2,18
3568,0,2,18
3569,0,5,15
3570,0,3,17
3571,0,3,17
3572,0,1,19
3573,1,9,11
3574,0,2,18
3575,0,1,19
3576,0,3,17
3577,0,4,16
3578,0,2,18
3579,0,3,17
3580,0,4,16
3581,0,2,18
3582,0,2,18
3583,0,2,18
3584,0,4,16
3585,0,4,16
3586,0,3,17
3587,0,4,16
3588,0,4,16
3589,0,2,18
3590,0,3,17
3591,0,3,17
3592,0,3,17
3593,0,3,17
3594,0,1,19
3595,0,4,16
3596,0,4,16
3597,0,3,17
3598,0,3,17
3599,0,5,15
3600,0,3,17
3601,0,2,18
3602,0,3,17
3603,0,3,17
3604,0,4,16
3605,0,5,15
3606,0,4,16
3607,0,4,16
3608,0,3,17
3609,0,5,15
3610,0,1,19
3611,0,1,19
3612,0,2,18
3613,0,1,19
3614,0,2,18
3615,0,2,18
3616,0,1,19
3617,0,4,16
3618,0,4,16
3619,0,3,17
3620,0,3,17
3621,0,2,18
3622,0,2,18
3623,0,2,18
3624,0,2,18
3625,0,4,16
3626,0,5,15
3627,0,4,16
3628,0,4,16
3629,0,1,19
3630,0,3,17
3631,0,3,17
3632,0,3,17
3633,0,3,17
3634,0,4,16
3635,0,4,16
3636,0,3,17
3637,0,1,19
3638,0,2,18
3639,0,4,16
3640,0,2,18
3641,0,2,18
3642,0,2,18
3643,0,4,16
3644,0,3,17
3645,0,1,19
3646,0,5,15
3647,0,4,16
3648,0,3,17
3649,0,3,17
3650,0,2,18
3651,1,7,13
3652,0,5,15
3653,0,3,17
3654,0,3,17
3655,0,3,17
3656,0,1,19
3657,0,3,17
3658,0,2,18
3659,0,3,17
3660,0,3,17
3661,0,2,18
3662,0,3,17
3663,0,1,19
3664,0,1,19
3665,0,3,17
3666,0,4,16
3667,0,2,18
3668,0,3,17
3669,0,3,17
3670,0,1,19
3671,0,2,18
3672,0,4,16
3673,0,4,16
3674,0,2,18
3675,0,3,17
3676,0,3,17
3677,0,2,18
3678,0,2,18
3679,0,2,18
3680,0,2,18
3681,0,2,18
3682,0,2,18
3683,0,1,19
3684,0,3,17
3685,0,4,16
3686,0,2,18
3687,0,3,17
3688,0,4,16
3689,2,9,11
3690,0,2,18
3691,0,2,18
3692,0,4,16
3693,0,2,18
3694,0,4,16
3695,0,3,17
3696,0,3,17
3697,0,3,17
3698,0,2,18
3699,0,2,18
3700,0,2,18
3701,0,1,19
3702,0,2,18
3703,0,4,16
3704,0,3,17
3705,0,4,16
3706,0,5,15
3707,0,4,16
3708,0,2,18
3709,0,5,15
3710,0,1,19
3711,0,3,17
3712,1,9,11
3713,0,5,15
3714,0,5,15
3715,0,1,19
3716,0,1,19
3717,0,4,16
3718,0,4,16
3719,0,3,17
3720,0,2,18
3721,0,3,17
3722,0,3,17
3723,0,2,18
3724,0,1,19
3725,0,2,18
3726,0,3,17
3727,0,2,18
3728,0,3,17
3729,0,2,18
3730,0,5,15
3731,0,4,16
3732,0,3,17
3733,0,2,18
3734,0,3,17
3735,0,4,16
3736,0,2,18
3737,0,2,18
3738,0,1,19
3739,0,4,16
3740,0,3,17
3741,0,5,15
3742,0,2,18
3743,1,7,13
3744,0,4,16
3745,0,2,18
3746,0,1,19
3747,0,2,18
3748,0,4,16
3749,0,5,15
3750,0,1,19
3751,0,4,16
3752,0,3,17
3753,0,1,19
3754,0,1,19
3755,0,1,19
3756,0,2,18
3757,0,3,17
3758,0,3,17
3759,0,2,18
3760,0,3,17
3761,0,3,17
3762,0,3,17
3763,0,2,18
3764,0,3,17
3765,0,1,19
3766,0,4,16
3767,0,2,18
3768,0,3,17
3769,0,5,15
3770,0,4,16
3771,0,1,19
3772,0,3,17
3773,0,4,16
3774,0,3,17
3775,0,2,18
3776,0,1,19
3777,0,2,18
3778,0,4,16
3779,0,2,18
3780,1,7,13
3781,0,1,19
3782,0,2,18
3783,0,2,18
3784,0,4,16
3785,0,5,15
3786,0,3,17
3787,0,3,17
3788,0,2,18
3789,0,4,16
3790,0,3,17
3791,0,3,17
3792,0,2,18
3793,0,2,18
3794,0,1,19
3795,0,3,17
3796,0,1,19
3797,0,2,18
3798,0,3,17
3799,0,4,16
3800,0,2,18
3801,0,2,18
3802,0,4,16
3803,0,2,18
3804,0,2,18
3805,0,5,15
3806,0,2,18
3807,0,4,16
3808,0,3,17
3809,0,2,18
3810,0,2,18
3811,0,4,16
3812,0,3,17
3813,0,2,18
3814,0,4,16
3815,0,5,15
3816,0,3,17
3817,0,2,18
3818,0,1,19
3819,0,2,18
3820,0,2,18
3821,0,1,19
3822,0,2,18
3823,0,1,19
3824,0,1,19
3825,1,9,11
3826,0,2,18
3827,0,2,18
3828,0,4,16
3829,0,4,16
3830,0,3,17
3831,0,3,17
3832,0,4,16
3833,0,2,18
3834,0,3,17
3835,0,2,18
3836,0,3,17
3837,0,4,16
3838,0,2,18
3839,0,5,15
3840,0,2,18
3841,0,2,18
3842,2,10,10
3843,0,2,18
3844,0,2,18
3845,4,17,3
3846,0,2,18
3847,0,2,18
3848,0,3,17
3849,0,1,19
3850,0,3,17
3851,0,3,17
3852,0,2,18
3853,0,3,17
3854,0,2,18
3855,0,2,18
3856,0,1,19
3857,0,4,16
3858,0,3,17
3859,0,4,16
3860,0,2,18
3861,0,3,17
3862,0,4,16
3863,0,4,16
3864,0,3,17
3865,0,1,19
3866,0,1,19
3867,0,4,16
3868,0,4,16
3869,0,4,16
3870,0,4,16
3871,0,1,19
3872,0,1,19
3873,0,3,17
3874,0,3,17
3875,0,2,18
3876,0,1,19
3877,0,4,16
3878,0,3,17
3879,0,4,16
3880,1,9,11
3881,0,2,18
3882,0,5,15
3883,0,3,17
3884,0,3,17
3885,0,3,17
3886,0,2,18
3887,0,2,18
3888,0,2,18
3889,0,5,15
3890,0,2,18
3891,0,3,17
3892,0,2,18
3893,0,3,17
3894,0,2,18
3895,0,2,18
3896,0,1,19
3897,0,2,18
3898,0,3,17
3899,0,5,15
3900,0,2,18
3901,0,2,18
3902,0,1,19
3903,0,3,17
3904,0,4,16
3905,0,1,19
3906,0,1,19
3907,0,1,19
3908,0,5,15
3909,0,3,17
3910,0,5,15
3911,0,3,17
3912,0,2,18
3913,0,4,16
3914,0,4,16
3915,0,2,18
3916,0,1,19
3917,0,2,18
3918,0,2,18
3919,0,1,19
3920,0,3,17
3921,0,3,17
3922,0,2,18
3923,0,4,16
3924,0,1,19
3925,0,4,16
3926,0,3,17
3927,0,3,17
3928,0,3,17
3929,0,2,18
3930,0,2,18
3931,0,3,17
3932,0,2,18
3933,0,2,18
3934,0,3,17
3935,0,1,19
3936,1,7,13
3937,0,2,18
3938,0,3,17
3939,0,3,17
3940,0,4,16
3941,0,5,15
3942,0,2,18
3943,0,3,17
3944,0,3,17
3945,0,3,17
3946,0,2,18
3947,0,5,15
3948,0,1,19
3949,0,3,17
3950,0,3,17
3951,0,3,17
3952,0,1,19
3953,0,3,17
3954,0,4,16
3955,0,2,18
3956,0,3,17
3957,0,5,15
3958,0,1,19
3959,0,3,17
3960,0,3,17
3961,0,4,16
3962,0,4,16
3963,0,3,17
3964,0,2,18
3965,0,1,19
3966,0,3,17
3967,0,3,17
3968,0,3,17
3969,0,1,19
3970,0,3,17
3971,0,2,18
3972,0,3,17
3973,0,2,18
3974,0,1,19
3975,0,3,17
3976,0,3,17
3977,0,3,17
3978,0,2,18
3979,0,3,17
3980,0,3,17
3981,0,3,17
3982,0,3,17
3983,0,2,18
3984,0,4,16
3985,0,2,18
3986,0,3,17
3987,0,3,17
3988,0,3,17
3989,0,1,19
3990,0,2,18
3991,1,7,13
3992,0,3,17
3993,0,2,18
3994,0,3,17
3995,0,4,16
3996,0,2,18
3997,0,3,17
3998,0,2,18
3999,0,3,17
4000,0,4,16
4001,0,4,16
4002,2,10,10
4003,0,4,16
4004,0,4,16
4005,0,3,17
4006,0,4,16
4007,0,4,16
4008,0,3,17
4009,0,1,19
4010,0,2,18
4011,0,1,19
4012,0,2,18
4013,0,2,18
4014,1,6,14
4015,0,2,18
4016,0,3,17
4017,0,4,16
4018,0,2,18
4019,0,1,19
4020,0,2,18
4021,0,2,18
4022,0,3,17
4023,0,4,16
4024,0,2,18
4025,0,3,17
4026,0,4,16
4027,0,3,17
4028,0,3,17
4029,0,2,18
4030,0,3,17
4031,0,3,17
4032,0,3,17
4033,0,2,18
4034,0,1,19
4035,0,2,18
4036,0,3,17
4037,0,2,18
4038,0,3,17
4039,0,2,18
4040,1,6,14
4041,0,2,18
4042,0,4,16
4043,0,3,17
4044,0,2,18
4045,0,2,18
4046,0,2,18
4047,0,4,16
4048,0,2,18
4049,0,1,19
4050,0,2,18
4051,0,2,18
4052,0,4,16
4053,0,3,17
4054,0,1,19
4055,0,2,18
4056,0,3,17
4057,0,3,17
4058,1,7,13
4059,0,3,17
4060,0,1,19
4061,0,4,16
4062,0,1,19
4063,0,3,17
4064,0,3,17
4065,0,3,17
4066,0,5,15
4067,0,3,17
4068,0,5,15
4069,1,10,10
4070,0,3,17
4071,0,3,17
4072,0,5,15
4073,0,3,17
4074,0,2,18
4075,0,4,16
4076,0,3,17
4077,0,1,19
4078,0,3,17
4079,0,3,17
4080,0,1,19
4081,0,3,17
4082,0,2,18
4083,0,2,18
4084,0,4,16
4085,0,1,19
4086,0,4,16
4087,0,2,18
4088,0,4,16
4089,0,1,19
4090,0,4,16
4091,0,1,19
4092,0,2,18
4093,0,3,17
4094,0,4,16
4095,0,3,17
4096,0,2,18
4097,0,1,19
4098,0,2,18
4099,0,2,18
4100,0,3,17
4101,0,1,19
4102,1,7,13
4103,0,4,16
4104,0,3,17
4105,0,3,17
4106,0,5,15
4107,0,1,19
4108,0,2,18
4109,0,2,18
4110,0,1,19
4111,5,17,3
4112,0,3,17
4113,0,3,17
4114,0,2,18
4115,0,2,18
4116,0,3,17
4117,0,2,18
4118,0,3,17
4119,0,5,15
4120,0,2,18
4121,0,3,17
4122,0,4,16
4123,0,2,18
4124,0,4,16
4125,0,3,17
4126,0,3,17
4127,0,3,17
4128,0,3,17
4129,0,5,15
4130,0,2,18
4131,0,3,17
4132,0,4,16
4133,0,1,19
4134,0,3,17
4135,1,7,13
4136,2,11,9
4137,0,4,16
4138,0,4,16
4139,0,3,17
4140,0,5,15
4141,0,1,19
4142,0,3,17
4143,0,4,16
4144,0,3,17
4145,2,12,8
4146,0,3,17
4147,0,4,16
4148,0,2,18
4149,0,4,16
4150,0,2,18
4151,0,2,18
4152,0,4,16
4153,0,3,17
4154,0,2,18
4155,0,3,17
4156,0,3,17
4157,0,1,19
4158,0,3,17
4159,0,4,16
4160,0,3,17
4161,0,1,19
4162,0,3,17
4163,0,3,17
4164,0,2,18
4165,1,8,12
4166,0,1,19
4167,0,1,19
4168,0,1,19
4169,0,2,18
4170,0,4,16
4171,0,4,16
4172,0,2,18
4173,0,3,17
4174,0,4,16
4175,0,2,18
4176,0,1,19
4177,0,2,18
4178,0,5,15
4179,0,2,18
4180,0,2,18
4181,0,2,18
4182,0,3,17
4183,0,5,15
4184,0,4,16
4185,0,2,18
4186,0,2,18
4187,0,4,16
4188,0,3,17
4189,0,2,18
4190,0,2,18
4191,0,4,16
4192,0,1,19
4193,0,2,18
4194,0,5,15
4195,0,3,17
4196,0,3,17
4197,0,2,18
4198,1,6,14
4199,0,4,16
4200,0,3,17
4201,0,2,18
4202,0,5,15
4203,0,2,18
4204,0,2,18
4205,0,2,18
4206,0,3,17
4207,1,8,12
4208,2,11,9
4209,0,3,17
4210,0,2,18
4211,0,1,19
4212,0,4,16
4213,0,2,18
4214,0,2,18
4215,0,2,18
4216,0,4,16
4217,0,4,16
4218,0,3,17
4219,0,2,18
4220,0,4,16
4221,0,4,16
4222,1,7,13
4223,0,1,19
4224,0,4,16
4225,0,3,17
4226,0,2,18
4227,0,4,16
4228,0,4,16
4229,0,1,19
4230,0,2,18
4231,0,1,19
4232,0,3,17
4233,0,1,19
4234,0,1,19
4235,0,2,18
4236,0,3,17
4237,0,2,18
4238,0,1,19
4239,0,2,18
4240,1,7,13
4241,0,4,16
4242,0,5,15
4243,0,3,17
4244,0,2,18
4245,0,2,18
4246,0,3,17
4247,0,1,19
4248,0,3,17
4249,0,1,19
4250,0,1,19
4251,0,2,18
4252,0,3,17
4253,0,5,15
4254,0,2,18
4255,0,1,19
4256,0,1,19
4257,0,2,18
4258,0,1,19
4259,0,4,16
4260,0,2,18
4261,0,4,16
4262,0,3,17
4263,0,5,15
4264,0,1,19
4265,0,4,16
4266,0,4,16
4267,0,1,19
4268,0,3,17
4269,0,3,17
4270,0,3,17
4271,0,2,18
4272,0,3,17
4273,0,1,19
4274,0,2,18
4275,0,3,17
4276,0,3,17
4277,0,2,18
4278,0,3,17
4279,0,3,17
4280,0,2,18
4281,0,3,17
4282,0,3,17
4283,0,3,17
4284,1,6,14
4285,0,3,17
4286,0,3,17
4287,0,5,15
4288,0,3,17
4289,0,1,19
4290,0,3,17
4291,0,3,17
4292,1,7,13
4293,0,5,15
4294,0,3,17
4295,0,4,16
4296,0,2,18
4297,0,4,16
4298,0,2,18
4299,0,2,18
4300,0,2,18
4301,0,3,17
4302,1,8,12
4303,0,4,16
4304,0,3,17
4305,0,4,16
4306,0,2,18
4307,0,3,17
4308,0,4,16
4309,0,3,17
4310,0,2,18
4311,0,1,19
4312,0,4,16
4313,0,2,18
4314,0,2,18
4315,0,1,19
4316,0,4,16
4317,0,3,17
4318,0,3,17
4319,0,2,18
4320,0,5,15
4321,0,3,17
4322,1,8,12
4323,0,2,18
4324,0,3,17
4325,0,1,19
4326,0,1,19
4327,0,4,16
4328,0,1,19
4329,0,2,18
4330,0,1,19
4331,1,8,12
4332,0,2,18
4333,0,4,16
4334,0,3,17
4335,0,2,18
4336,0,3,17
4337,0,1,19
4338,0,5,15
4339,0,2,18
4340,0,2,18
4341,0,2,18
4342,0,2,18
4343,0,3,17
4344,0,2,18
4345,0,3,17
4346,0,4,16
4347,0,2,18
4348,0,3,17
4349,0,3,17
4350,0,2,18
4351,0,5,15
4352,0,2,18
4353,0,4,16
4354,0,2,18
4355,0,5,15
4356,0,2,18
4357,0,1,19
4358,0,2,18
4359,0,2,18
4360,0,3,17
4361,0,4,16
4362,0,2,18
4363,0,3,17
4364,0,2,18
4365,0,1,19
4366,0,2,18
4367,0,4,16
4368,0,1,19
4369,0,2,18
4370,0,2,18
4371,0,2,18
4372,0,2,18
4373,0,3,17
4374,0,3,17
4375,0,2,18
4376,0,4,16
4377,0,3,17
4378,0,4,16
4379,0,2,18
4380,0,2,18
4381,0,4,16
4382,0,5,15
4383,0,2,18
4384,0,3,17
4385,0,3,17
4386,0,4,16
4387,0,4,16
4388,0,4,16
4389,0,3,17
4390,0,2,18
4391,0,4,16
4392,0,3,17
4393,0,3,17
4394,0,3,17
4395,0,5,15
4396,0,2,18
4397,0,2,18
4398,0,2,18
4399,0,5,15
4400,0,2,18
4401,0,3,17
4402,0,4,16
4403,0,5,15
4404,0,3,17
4405,0,4,16
4406,0,3,17
4407,0,2,18
4408,1,9,11
4409,0,1,19
4410,0,2,18
4411,0,3,17
4412,0,2,18
4413,0,4,16
4414,0,4,16
4415,0,2,18
4416,0,1,19
4417,0,3,17
4418,0,4,16
4419,0,2,18
4420,0,2,18
4421,0,2,18
4422,0,2,18
4423,0,4,16
4424,0,1,19
4425,0,5,15
4426,0,3,17
4427,0,4,16
4428,0,1,19
4429,0,2,18
4430,0,3,17
4431,0,3,17
4432,0,3,17
4433,0,3,17
4434,0,5,15
4435,0,2,18
4436,0,3,17
4437,0,2,18
4438,0,4,16
4439,0,5,15
4440,0,3,17
4441,0,1,19
4442,0,3,17
4443,0,4,16
4444,0,2,18
4445,0,3,17
4446,0,3,17
4447,0,1,19
4448,0,3,17
4449,0,4,16
4450,0,2,18
4451,0,3,17
4452,0,2,18
4453,1,8,12
4454,0,3,17
4455,0,2,18
4456,0,4,16
4457,0,2,18
4458,0,1,19
4459,0,4,16
4460,0,4,16
4461,0,1,19
4462,0,2,18
4463,0,1,19
4464,0,3,17
4465,0,3,17
4466,0,4,16
4467,0,4,16
4468,0,3,17
4469,0,3,17
4470,1,9,11
4471,0,3,17
4472,0,1,19
4473,2,12,8
4474,0,2,18
4475,0,4,16
4476,1,7,13
4477,1,7,13
4478,0,1,19
4479,0,3,17
4480,0,4,16
4481,0,2,18
4482,0,2,18
4483,0,3,17
4484,0,2,18
4485,0,3,17
4486,1,9,11
4487,0,2,18
4488,0,4,16
4489,0,3,17
4490,0,3,17
4491,0,2,18
4492,0,3,17
4493,0,2,18
4494,0,2,18
4495,0,3,17
4496,0,2,18
4497,0,2,18
4498,0,2,18
4499,0,1,19
4500,0,5,15
4501,0,2,18
4502,0,4,16
4503,0,5,15
4504,0,2,18
4505,0,2,18
4506,0,3,17
4507,0,2,18
4508,1,7,13
4509,0,3,17
4510,0,5,15
4511,0,3,17
4512,0,3,17
4513,0,4,16
4514,0,4,16
4515,0,4,16
4516,0,5,15
4517,0,5,15
4518,0,3,17
4519,0,1,19
4520,0,2,18
4521,0,2,18
4522,0,3,17
4523,0,3,17
4524,0,4,16
4525,0,2,18
4526,0,2,18
4527,0,4,16
4528,1,9,11
4529,0,3,17
4530,1,6,14
4531,0,2,18
4532,0,4,16
4533,0,2,18
4534,0,2,18
4535,0,1,19
4536,0,4,16
4537,154135,20,0
4538,1,7,13
4539,0,1,19
4540,0,4,16
4541,0,1,19
4542,0,1,19
4543,0,1,19
4544,0,1,19
4545,0,2,18
4546,0,2,18
4547,0,1,19
4548,0,3,17
4549,0,5,15
4550,0,3,17
4551,0,1,19
4552,0,3,17
4553,0,1,19
4554,0,2,18
4555,0,3,17
4556,0,2,18
4557,0,1,19
4558,2,11,9
4559,0,4,16
4560,0,3,17
4561,0,2,18
4562,0,4,16
4563,0,5,15
4564,2,10,10
4565,0,3,17
4566,0,4,16
4567,0,4,16
4568,0,3,17
4569,0,4,16
4570,0,1,19
4571,0,2,18
4572,0,2,18
4573,0,1,19
4574,0,2,18
4575,0,3,17
4576,0,3,17
4577,0,2,18
4578,0,2,18
4579,0,5,15
4580,0,4,16
4581,0,3,17
4582,0,2,18
4583,0,2,18
4584,0,1,19
4585,0,4,16
4586,0,3,17
4587,0,1,19
4588,0,3,17
4589,0,4,16
4590,0,4,16
4591,0,4,16
4592,0,2,18
4593,0,1,19
4594,0,3,17
4595,0,3,17
4596,1,6,14
4597,0,3,17
4598,0,4,16
4599,0,3,17
4600,0,4,16
4601,0,1,19
4602,0,2,18
4603,0,4,16
4604,0,2,18
4605,0,1,19
4606,0,2,18
4607,0,2,18
4608,0,1,19
4609,0,4,16
4610,0,5,15
4611,0,2,18
4612,0,1,19
4613,0,2,18
4614,0,5,15
4615,2,11,9
4616,0,4,16
4617,0,1,19
4618,0,4,16
4619,0,2,18
4620,0,2,18
4621,0,1,19
4622,0,2,18
4623,0,4,16
4624,0,5,15
4625,0,2,18
4626,0,3,17
4627,0,2,18
4628,1,8,12
4629,0,5,15
4630,0,3,17
4631,0,4,16
4632,0,4,16
4633,0,2,18
4634,0,2,18
4635,0,3,17
4636,0,3,17
4637,0,1,19
4638,0,2,18
4639,0,2,18
4640,0,4,16
4641,0,2,18
4642,0,2,18
4643,0,3,17
4644,0,3,17
4645,0,5,15
4646,0,3,17
4647,0,3,17
4648,0,4,16
4649,0,2,18
4650,0,3,17
4651,0,3,17
4652,0,3,17
4653,0,4,16
4654,0,3,17
4655,0,2,18
4656,0,3,17
4657,0,3,17
4658,0,3,17
4659,0,2,18
4660,0,3,17
4661,0,3,17
4662,1,8,12
4663,0,2,18
4664,0,1,19
4665,0,1,19
4666,0,3,17
4667,0,2,18
4668,0,4,16
4669,0,3,17
4670,0,3,17
4671,0,5,15
4672,0,4,16
4673,0,4,16
4674,0,4,16
4675,0,1,19
4676,0,4,16
4677,0,3,17
4678,0,2,18
4679,0,4,16
4680,0,1,19
4681,0,3,17
4682,0,2,18
4683,0,5,15
4684,0,2,18
4685,1,7,13
4686,0,2,18
4687,0,2,18
4688,0,3,17
4689,0,3,17
4690,0,2,18
4691,0,2,18
4692,0,2,18
4693,0,2,18
4694,0,3,17
4695,0,1,19
4696,0,2,18
4697,0,4,16
4698,0,5,15
4699,0,2,18
4700,0,1,19
4701,0,4,16
4702,0,1,19
4703,0,2,18
4704,0,5,15
4705,0,3,17
4706,0,3,17
4707,0,4,16
4708,0,3,17
4709,0,2,18
4710,0,4,16
4711,0,3,17
4712,0,2,18
4713,0,2,18
4714,0,5,15
4715,1,9,11
4716,0,2,18
4717,0,2,18
4718,0,1,19
4719,0,2,18
4720,0,4,16
4721,0,2,18
4722,0,1,19
4723,0,1,19
4724,0,4,16
4725,0,3,17
4726,0,3,17
4727,0,1,19
4728,0,3,17
4729,0,3,17
4730,0,2,18
4731,0,2,18
4732,0,5,15
4733,0,5,15
4734,0,3,17
4735,0,2,18
4736,0,1,19
4737,0,2,18
4738,0,3,17
4739,0,3,17
4740,0,2,18
4741,0,3,17
4742,0,3,17
4743,0,2,18
4744,1,8,12
4745,0,1,19
4746,0,3,17
4747,0,4,16
4748,0,4,16
4749,0,2,18
4750,0,1,19
4751,0,3,17
4752,0,3,17
4753,0,2,18
4754,0,2,18
4755,0,3,17
4756,0,3,17
4757,0,3,17
4758,0,2,18
4759,0,3,17
4760,0,2,18
4761,0,1,19
4762,0,2,18
4763,0,1,19
4764,0,4,16
4765,0,3,17
4766,0,1,19
4767,0,3,17
4768,0,3,17
